Athlete_ID,Athlete_Name,Gender,Age,Country,Country_Code,Sport,Event,Olympic_Year,Medal,Height_cm,Weight_kg,Team,Coach,Participation_Status,Has_Medal
1858,Neha Singh,Male,21,Australia,AUS,Tennis,Doubles,2020,No Medal,152.0,75.0,Team D,Coach E,Participated,0
1859,Chen Sharma,Male,26,France,FRA,Badminton,Singles,2012,Silver,160.0,86.0,Team A,Coach C,Participated,1
1860,Ananya Singh,Male,24,Japan,JPN,Athletics,Marathon,2020,No Medal,188.0,68.0,Team A,Coach C,Participated,0
1861,Sophia Wilson,Male,18,France,FRA,Wrestling,Freestyle,2012,No Medal,167.0,89.0,Team B,Coach C,Participated,0
1862,Neha Sharma,Female,26,India,IND,Shooting,25M Pistol,2016,No Medal,153.0,82.0,Team D,Coach D,Participated,0
1863,Aarav Singh,Female,29,Japan,JPN,Tennis,Singles,2024,No Medal,186.0,71.0,Team D,Coach D,Participated,0
1864,Sara Singh,Female,19,Canada,CAN,Gymnastics,Floor,2020,No Medal,186.0,55.0,Team A,Coach E,Participated,0
1865,Kabir Patel,Female,28,United Kingdom,GBR,Swimming,100M Freestyle,2012,Silver,186.0,60.0,Team C,Coach C,Participated,1
1866,Ava Brown,Female,29,China,CHN,Boxing,Lightweight,2012,No Medal,200.0,57.0,Team D,Coach B,Participated,0
1867,Ananya Garcia,Male,19,United States,USA,Badminton,Singles,2020,Gold,199.0,63.0,Team A,Coach D,Participated,1
1868,Sara Singh,Female,24,United States,USA,Badminton,Singles,2020,Bronze,168.0,46.0,Team A,Coach C,Participated,1
1869,David Wilson,Female,36,United Kingdom,GBR,Wrestling,Greco-Roman,2024,No Medal,154.0,55.0,Team A,Coach A,Participated,0
1870,Vihaan Sharma,Male,31,Australia,AUS,Athletics,200M,2012,Bronze,171.0,87.0,Team A,Coach D,Participated,1
1871,Ishaan Kim,Male,33,Japan,JPN,Gymnastics,Floor,2020,Gold,180.0,88.0,Team C,Coach B,Participated,1
1872,Yuki Lee,Female,29,United Kingdom,GBR,Swimming,200M Butterfly,2012,No Medal,176.0,78.0,Team B,Coach A,Participated,0
1873,Noah Garcia,Male,34,United Kingdom,GBR,Shooting,25M Pistol,2020,No Medal,155.0,70.0,Team D,Coach A,Participated,0
1874,Mia Brown,Female,30,Germany,GER,Swimming,200M Butterfly,2012,No Medal,169.0,63.0,Team D,Coach B,Participated,0
1875,Chen Sharma,Male,24,Germany,GER,Hockey,Women,2020,Gold,176.0,88.0,Team B,Coach D,Participated,1
1876,Riya Garcia,Male,37,United States,USA,Gymnastics,Floor,2016,No Medal,165.0,75.0,Team B,Coach E,Participated,0
1877,Riya Singh,Male,34,Australia,AUS,Gymnastics,Floor,2024,Bronze,166.0,82.0,Team B,Coach E,Participated,1
1878,Ananya Kim,Female,18,China,CHN,Boxing,Heavyweight,2012,Silver,193.0,56.0,Team B,Coach B,Participated,1
1879,Emma Patel,Female,28,China,CHN,Gymnastics,Vault,2024,No Medal,198.0,95.0,Team B,Coach D,Participated,0
1880,Olivia Smith,Male,23,India,IND,Badminton,Doubles,2024,No Medal,162.0,83.0,Team A,Coach A,Participated,0
1881,Kabir Singh,Female,18,China,CHN,Badminton,Doubles,2024,No Medal,168.0,54.0,Team C,Coach B,Participated,0
1882,Aarav Sharma,Female,28,Australia,AUS,Athletics,Marathon,2020,No Medal,169.0,71.0,Team C,Coach C,Participated,0
1883,Ava Khan,Male,36,Japan,JPN,Swimming,200M Butterfly,2024,No Medal,177.0,46.0,Team B,Coach A,Participated,0
1884,Vihaan Garcia,Male,24,Japan,JPN,Tennis,Doubles,2012,Silver,163.0,63.0,Team A,Coach E,Participated,1
1885,Neha Garcia,Male,31,Canada,CAN,Cycling,Road Race,2016,No Medal,179.0,79.0,Team A,Coach A,Participated,0
1886,Emma Lee,Male,18,France,FRA,Swimming,100M Freestyle,2024,No Medal,154.0,74.0,Team C,Coach C,Participated,0
1887,Olivia Khan,Male,19,United Kingdom,GBR,Gymnastics,Floor,2016,No Medal,158.0,68.0,Team B,Coach C,Participated,0
1888,Vihaan Sharma,Male,20,China,CHN,Hockey,Women,2020,No Medal,159.0,62.0,Team B,Coach C,Participated,0
1889,David Patel,Female,29,Japan,JPN,Shooting,10M Air Rifle,2024,No Medal,171.0,88.0,Team B,Coach C,Participated,0
1890,Ava Wilson,Female,23,Brazil,BRA,Tennis,Doubles,2016,No Medal,185.0,93.0,Team C,Coach B,Participated,0
1891,Vihaan Brown,Female,32,Germany,GER,Badminton,Singles,2016,Silver,172.0,68.0,Team D,Coach B,Participated,1
1892,Kabir Singh,Female,31,Japan,JPN,Hockey,Women,2024,No Medal,159.0,49.0,Team A,Coach A,Participated,0
1893,Ava Singh,Female,30,India,IND,Gymnastics,Floor,2024,Silver,185.0,84.0,Team A,Coach E,Participated,1
1894,Vihaan Sharma,Female,27,Japan,JPN,Badminton,Singles,2012,No Medal,197.0,68.0,Team C,Coach B,Participated,0
1895,Ishaan Smith,Female,35,France,FRA,Cycling,Road Race,2016,Bronze,169.0,59.0,Team A,Coach E,Participated,1
1896,Liam Garcia,Female,21,United Kingdom,GBR,Boxing,Heavyweight,2024,No Medal,196.0,89.0,Team C,Coach E,Participated,0
1897,Liam Smith,Male,19,United States,USA,Cycling,Track Sprint,2024,No Medal,183.0,45.0,Team C,Coach A,Participated,0
1898,David Brown,Female,37,India,IND,Wrestling,Greco-Roman,2016,No Medal,180.0,58.0,Team C,Coach A,Participated,0
1899,Ananya Smith,Male,27,France,FRA,Wrestling,Greco-Roman,2012,No Medal,200.0,65.0,Team A,Coach D,Participated,0
1900,Neha Singh,Female,36,Australia,AUS,Shooting,25M Pistol,2020,No Medal,162.0,49.0,Team A,Coach D,Participated,0
1901,Olivia Khan,Female,34,India,IND,Gymnastics,Floor,2012,No Medal,183.0,70.0,Team C,Coach B,Participated,0
1902,Aarav Lee,Female,29,China,CHN,Cycling,Track Sprint,2020,Bronze,194.0,51.0,Team A,Coach C,Participated,1
1903,Liam Smith,Female,34,Germany,GER,Tennis,Doubles,2016,No Medal,182.0,93.0,Team A,Coach B,Participated,0
1904,Aarav Brown,Male,37,Canada,CAN,Gymnastics,Floor,2024,No Medal,164.0,92.0,Team A,Coach B,Participated,0
1905,Liam Wilson,Male,32,Japan,JPN,Badminton,Singles,2016,Silver,180.0,71.0,Team C,Coach D,Participated,1
1906,Arjun Sharma,Male,25,France,FRA,Boxing,Lightweight,2016,No Medal,184.0,86.0,Team A,Coach A,Participated,0
1907,Yuki Brown,Female,20,China,CHN,Cycling,Track Sprint,2016,No Medal,178.0,50.0,Team D,Coach E,Participated,0
1908,Mia Patel,Female,20,India,IND,Badminton,Doubles,2012,No Medal,188.0,91.0,Team B,Coach C,Participated,0
1909,Vihaan Kim,Male,34,United Kingdom,GBR,Boxing,Heavyweight,2012,Silver,188.0,52.0,Team D,Coach D,Participated,1
1910,Lucas Khan,Female,26,India,IND,Athletics,200M,2012,Bronze,196.0,64.0,Team A,Coach C,Participated,1
1911,Vihaan Kim,Male,18,France,FRA,Boxing,Heavyweight,2012,No Medal,154.0,89.0,Team A,Coach E,Participated,0
1912,Sophia Singh,Female,32,Japan,JPN,Hockey,Women,2020,No Medal,197.0,71.0,Team D,Coach D,Participated,0
1913,Arjun Garcia,Female,24,China,CHN,Swimming,100M Freestyle,2024,No Medal,174.0,83.0,Team A,Coach D,Participated,0
1914,Vihaan Kim,Female,29,China,CHN,Tennis,Doubles,2012,No Medal,161.0,50.0,Team C,Coach D,Participated,0
1915,Yuki Khan,Male,21,Japan,JPN,Shooting,25M Pistol,2012,No Medal,169.0,56.0,Team D,Coach E,Participated,0
1916,Liam Garcia,Female,29,China,CHN,Wrestling,Freestyle,2016,Gold,165.0,47.0,Team B,Coach E,Participated,1
1917,David Brown,Female,30,Germany,GER,Wrestling,Freestyle,2012,No Medal,163.0,89.0,Team B,Coach A,Participated,0
1918,Aarav Smith,Female,35,India,IND,Athletics,200M,2024,Gold,187.0,50.0,Team C,Coach E,Participated,1
1919,Emma Smith,Female,34,Germany,GER,Athletics,Marathon,2024,No Medal,162.0,51.0,Team C,Coach E,Participated,0
1920,Neha Singh,Male,20,Japan,JPN,Wrestling,Greco-Roman,2024,Bronze,177.0,93.0,Team B,Coach A,Participated,1
1921,Riya Singh,Male,35,Germany,GER,Swimming,200M Butterfly,2020,Silver,184.0,86.0,Team A,Coach C,Participated,1
1922,Noah Singh,Male,33,United States,USA,Athletics,100M,2024,Gold,181.0,48.0,Team C,Coach D,Participated,1
1923,Aarav Khan,Female,23,Australia,AUS,Cycling,Track Sprint,2016,Gold,174.0,51.0,Team B,Coach B,Participated,1
1924,Chen Singh,Male,27,United States,USA,Shooting,10M Air Rifle,2016,No Medal,196.0,53.0,Team C,Coach D,Participated,0
1925,David Kim,Male,25,France,FRA,Badminton,Doubles,2016,No Medal,182.0,51.0,Team C,Coach B,Participated,0
1926,Emma Sharma,Female,33,Australia,AUS,Shooting,10M Air Rifle,2024,Bronze,181.0,63.0,Team C,Coach A,Participated,1
1927,Aarav Smith,Male,30,Brazil,BRA,Wrestling,Freestyle,2024,No Medal,195.0,55.0,Team D,Coach A,Participated,0
1928,Emma Singh,Male,24,United States,USA,Gymnastics,Floor,2012,No Medal,184.0,53.0,Team D,Coach A,Participated,0
1929,Lucas Singh,Male,34,Australia,AUS,Badminton,Doubles,2020,No Medal,188.0,64.0,Team D,Coach E,Participated,0
1930,Arjun Patel,Male,20,France,FRA,Hockey,Women,2012,No Medal,187.0,71.0,Team D,Coach E,Participated,0
1931,Lucas Garcia,Male,18,Canada,CAN,Athletics,200M,2020,No Medal,169.0,92.0,Team D,Coach A,Participated,0
1932,Emma Smith,Male,25,United Kingdom,GBR,Boxing,Lightweight,2016,No Medal,199.0,59.0,Team B,Coach E,Participated,0
1933,Aarav Khan,Female,31,China,CHN,Shooting,25M Pistol,2020,No Medal,176.0,71.0,Team D,Coach D,Participated,0
1934,Sophia Khan,Female,33,United Kingdom,GBR,Swimming,200M Butterfly,2020,Gold,176.0,86.0,Team A,Coach A,Participated,1
1935,Noah Garcia,Female,32,Australia,AUS,Athletics,Marathon,2024,Silver,182.0,61.0,Team D,Coach C,Participated,1
1936,Ishaan Wilson,Female,31,Germany,GER,Boxing,Heavyweight,2012,No Medal,158.0,90.0,Team D,Coach C,Participated,0
1937,Sara Garcia,Male,18,China,CHN,Swimming,100M Freestyle,2024,No Medal,159.0,98.0,Team D,Coach A,Participated,0
1938,Riya Wilson,Female,33,India,IND,Shooting,25M Pistol,2012,No Medal,179.0,95.0,Team B,Coach E,Participated,0
1939,Chen Brown,Female,23,France,FRA,Tennis,Doubles,2024,Silver,176.0,78.0,Team B,Coach D,Participated,1
1940,Ananya Wilson,Female,21,Australia,AUS,Swimming,200M Butterfly,2012,No Medal,151.0,78.0,Team A,Coach E,Participated,0
1941,Ishaan Sharma,Female,18,Germany,GER,Cycling,Road Race,2024,No Medal,162.0,79.0,Team C,Coach D,Participated,0
1942,Chen Sharma,Male,18,Canada,CAN,Tennis,Doubles,2024,Silver,162.0,83.0,Team D,Coach B,Participated,1
1943,Chen Lee,Female,26,Australia,AUS,Swimming,100M Freestyle,2016,No Medal,165.0,48.0,Team C,Coach E,Participated,0
1944,Liam Sharma,Female,26,Australia,AUS,Wrestling,Freestyle,2016,No Medal,177.0,67.0,Team C,Coach A,Participated,0
1945,Riya Singh,Female,19,Japan,JPN,Hockey,Women,2012,No Medal,176.0,94.0,Team C,Coach E,Participated,0
1946,Lucas Smith,Male,23,India,IND,Swimming,200M Butterfly,2016,Silver,162.0,73.0,Team D,Coach C,Participated,1
1947,Vihaan Garcia,Female,37,France,FRA,Wrestling,Freestyle,2024,No Medal,169.0,70.0,Team D,Coach B,Participated,0
1948,Neha Khan,Male,27,United States,USA,Swimming,200M Butterfly,2016,Bronze,150.0,69.0,Team D,Coach E,Participated,1
1949,Vihaan Patel,Male,30,India,IND,Badminton,Singles,2016,No Medal,154.0,66.0,Team D,Coach E,Participated,0
1950,Yuki Patel,Male,28,India,IND,Hockey,Women,2016,No Medal,171.0,67.0,Team B,Coach B,Participated,0
1951,Neha Kim,Male,24,United Kingdom,GBR,Gymnastics,Floor,2016,No Medal,170.0,79.0,Team B,Coach A,Participated,0
1952,Olivia Kim,Female,34,Canada,CAN,Badminton,Singles,2020,Silver,152.0,82.0,Team B,Coach C,Participated,1
1953,Sara Garcia,Male,34,Australia,AUS,Shooting,25M Pistol,2020,No Medal,163.0,66.0,Team C,Coach D,Participated,0
1954,Ishaan Singh,Female,30,India,IND,Athletics,Marathon,2016,Silver,188.0,69.0,Team B,Coach D,Participated,1
1955,Noah Patel,Female,37,Canada,CAN,Boxing,Lightweight,2016,No Medal,199.0,48.0,Team B,Coach D,Participated,0
1956,Arjun Patel,Female,32,Japan,JPN,Boxing,Heavyweight,2016,No Medal,156.0,45.0,Team A,Coach B,Participated,0
1957,Mia Brown,Female,26,Canada,CAN,Hockey,Men,2012,No Medal,162.0,94.0,Team D,Coach A,Participated,0
1958,Lucas Patel,Female,24,Brazil,BRA,Tennis,Singles,2020,Gold,159.0,75.0,Team A,Coach C,Participated,1
1959,Kabir Patel,Male,23,United Kingdom,GBR,Cycling,Track Sprint,2016,Bronze,153.0,73.0,Team D,Coach D,Participated,1
1960,Kabir Garcia,Female,26,United Kingdom,GBR,Boxing,Lightweight,2012,No Medal,188.0,50.0,Team A,Coach E,Participated,0
1961,Kabir Patel,Female,30,Japan,JPN,Badminton,Doubles,2012,No Medal,200.0,68.0,Team C,Coach D,Participated,0
1962,Ava Sharma,Female,26,United States,USA,Shooting,10M Air Rifle,2024,Gold,189.0,57.0,Team B,Coach C,Participated,1
1963,Ava Wilson,Male,36,Canada,CAN,Hockey,Women,2016,No Medal,170.0,57.0,Team A,Coach D,Participated,0
1964,Sophia Garcia,Female,30,United States,USA,Badminton,Singles,2020,Bronze,187.0,75.0,Team C,Coach B,Participated,1
1965,Ananya Brown,Female,23,India,IND,Wrestling,Freestyle,2016,No Medal,176.0,64.0,Team C,Coach B,Participated,0
1966,Sara Kim,Female,31,India,IND,Shooting,10M Air Rifle,2012,Gold,167.0,85.0,Team C,Coach A,Participated,1
1967,Emma Garcia,Female,20,Japan,JPN,Athletics,Marathon,2012,Gold,178.0,46.0,Team D,Coach B,Participated,1
1968,Kabir Kim,Female,19,Japan,JPN,Badminton,Singles,2020,No Medal,152.0,54.0,Team D,Coach E,Participated,0
1969,Ava Singh,Female,31,France,FRA,Athletics,Marathon,2016,No Medal,164.0,54.0,Team B,Coach E,Participated,0
1970,Chen Patel,Male,20,United States,USA,Wrestling,Greco-Roman,2012,No Medal,175.0,72.0,Team A,Coach A,Participated,0
1971,Kabir Khan,Male,19,China,CHN,Wrestling,Greco-Roman,2020,Gold,172.0,54.0,Team C,Coach E,Participated,1
1972,Yuki Garcia,Male,21,China,CHN,Tennis,Singles,2012,No Medal,192.0,53.0,Team B,Coach D,Participated,0
1973,Neha Sharma,Male,19,Australia,AUS,Shooting,25M Pistol,2020,Bronze,177.0,53.0,Team A,Coach C,Participated,1
1974,Ava Khan,Male,29,India,IND,Cycling,Road Race,2020,No Medal,179.0,49.0,Team C,Coach C,Participated,0
1975,Mia Singh,Female,25,Japan,JPN,Boxing,Lightweight,2024,Bronze,170.0,79.0,Team C,Coach E,Participated,1
1976,Ava Lee,Female,18,China,CHN,Shooting,10M Air Rifle,2020,Silver,165.0,72.0,Team C,Coach A,Participated,1
1977,Liam Sharma,Male,18,Australia,AUS,Gymnastics,Vault,2016,No Medal,188.0,77.0,Team A,Coach D,Participated,0
1978,Aarav Kim,Male,22,Japan,JPN,Cycling,Track Sprint,2024,Gold,195.0,82.0,Team A,Coach B,Participated,1
1979,Olivia Kim,Male,26,Brazil,BRA,Athletics,100M,2012,No Medal,188.0,61.0,Team D,Coach B,Participated,0
1980,Liam Smith,Female,24,France,FRA,Shooting,25M Pistol,2024,No Medal,196.0,87.0,Team D,Coach A,Participated,0
1981,Ananya Garcia,Female,22,Japan,JPN,Gymnastics,Floor,2016,No Medal,193.0,98.0,Team C,Coach B,Participated,0
1982,Lucas Lee,Female,28,China,CHN,Hockey,Women,2020,No Medal,173.0,95.0,Team C,Coach C,Participated,0
1983,Chen Kim,Female,33,China,CHN,Swimming,100M Freestyle,2020,No Medal,171.0,82.0,Team A,Coach B,Participated,0
1984,Ava Singh,Female,36,Australia,AUS,Boxing,Heavyweight,2020,Bronze,181.0,90.0,Team C,Coach A,Participated,1
1985,Ananya Patel,Male,33,Germany,GER,Cycling,Track Sprint,2020,No Medal,198.0,80.0,Team B,Coach C,Participated,0
1986,Arjun Singh,Female,34,Japan,JPN,Hockey,Men,2024,No Medal,189.0,89.0,Team C,Coach E,Participated,0
1987,Kabir Kim,Female,34,Brazil,BRA,Tennis,Singles,2024,No Medal,154.0,99.0,Team D,Coach C,Participated,0
1988,Aarav Smith,Female,34,United States,USA,Hockey,Women,2020,No Medal,188.0,62.0,Team C,Coach C,Participated,0
1989,David Garcia,Female,22,Canada,CAN,Shooting,10M Air Rifle,2016,Bronze,188.0,56.0,Team C,Coach C,Participated,1
1990,Liam Wilson,Female,33,Australia,AUS,Gymnastics,Vault,2012,No Medal,190.0,80.0,Team B,Coach B,Participated,0
1991,Ananya Garcia,Female,35,China,CHN,Wrestling,Greco-Roman,2024,Silver,186.0,61.0,Team B,Coach C,Participated,1
1992,Riya Singh,Female,33,India,IND,Boxing,Heavyweight,2012,Bronze,179.0,83.0,Team C,Coach E,Participated,1
1993,Aarav Lee,Male,24,United Kingdom,GBR,Swimming,200M Butterfly,2020,Silver,169.0,77.0,Team A,Coach C,Participated,1
1994,Olivia Smith,Female,31,France,FRA,Swimming,200M Butterfly,2016,No Medal,150.0,84.0,Team A,Coach A,Participated,0
1995,Aarav Patel,Male,19,United Kingdom,GBR,Athletics,Marathon,2024,No Medal,165.0,71.0,Team A,Coach C,Participated,0
1996,Ishaan Patel,Female,34,Canada,CAN,Badminton,Singles,2012,No Medal,167.0,71.0,Team A,Coach A,Participated,0
1997,Ava Garcia,Male,20,United States,USA,Boxing,Lightweight,2012,No Medal,181.0,85.0,Team A,Coach E,Participated,0
1998,Aarav Brown,Male,19,Canada,CAN,Hockey,Men,2024,No Medal,172.0,88.0,Team C,Coach C,Participated,0
1999,Neha Singh,Female,32,Japan,JPN,Athletics,200M,2024,No Medal,155.0,49.0,Team A,Coach B,Participated,0
2000,Neha Khan,Male,23,United States,USA,Hockey,Men,2020,No Medal,153.0,55.0,Team C,Coach C,Participated,0
2001,Chen Brown,Female,22,Australia,AUS,Gymnastics,Floor,2020,No Medal,173.0,86.0,Team B,Coach B,Participated,0
2002,Sara Wilson,Female,22,Germany,GER,Cycling,Road Race,2016,No Medal,192.0,98.0,Team B,Coach B,Participated,0
2003,Arjun Patel,Female,30,Canada,CAN,Hockey,Men,2024,No Medal,181.0,72.0,Team A,Coach B,Participated,0
2004,Kabir Lee,Female,19,United Kingdom,GBR,Shooting,10M Air Rifle,2012,No Medal,180.0,64.0,Team A,Coach E,Participated,0
2005,Ananya Wilson,Female,24,Germany,GER,Wrestling,Freestyle,2024,No Medal,155.0,46.0,Team C,Coach D,Participated,0
2006,Emma Lee,Female,33,Australia,AUS,Tennis,Doubles,2012,No Medal,195.0,74.0,Team A,Coach A,Participated,0
2007,Neha Garcia,Female,23,United States,USA,Cycling,Road Race,2024,No Medal,170.0,72.0,Team D,Coach C,Participated,0
2008,Aarav Sharma,Male,28,Canada,CAN,Shooting,10M Air Rifle,2016,No Medal,163.0,97.0,Team B,Coach E,Participated,0
2009,Aarav Wilson,Male,28,India,IND,Badminton,Singles,2024,No Medal,190.0,90.0,Team B,Coach C,Participated,0
2010,Vihaan Brown,Female,25,Canada,CAN,Athletics,200M,2020,Silver,192.0,67.0,Team C,Coach D,Participated,1
2011,Sophia Wilson,Male,23,United Kingdom,GBR,Badminton,Singles,2012,No Medal,151.0,49.0,Team B,Coach D,Participated,0
2012,David Singh,Female,28,Brazil,BRA,Tennis,Singles,2024,No Medal,153.0,94.0,Team A,Coach C,Participated,0
2013,Sara Patel,Female,34,United States,USA,Swimming,200M Butterfly,2024,No Medal,169.0,70.0,Team B,Coach A,Participated,0
2014,Ananya Wilson,Female,29,Canada,CAN,Hockey,Men,2020,No Medal,197.0,89.0,Team C,Coach A,Participated,0
2015,Noah Patel,Female,26,India,IND,Badminton,Doubles,2016,No Medal,175.0,63.0,Team A,Coach B,Participated,0
2016,Riya Garcia,Female,35,India,IND,Hockey,Men,2016,No Medal,181.0,74.0,Team D,Coach E,Participated,0
2017,Ava Patel,Female,30,France,FRA,Boxing,Lightweight,2024,No Medal,179.0,64.0,Team C,Coach E,Participated,0
2018,Ava Patel,Male,34,France,FRA,Hockey,Women,2024,No Medal,187.0,71.0,Team B,Coach B,Participated,0
2019,Sara Patel,Female,24,China,CHN,Swimming,100M Freestyle,2020,No Medal,189.0,55.0,Team B,Coach D,Participated,0
2020,Riya Smith,Male,30,France,FRA,Athletics,Marathon,2012,No Medal,187.0,87.0,Team C,Coach C,Participated,0
2021,Vihaan Smith,Female,31,Canada,CAN,Boxing,Lightweight,2012,No Medal,170.0,52.0,Team B,Coach B,Participated,0
2022,Kabir Khan,Male,28,United Kingdom,GBR,Badminton,Doubles,2012,No Medal,185.0,79.0,Team C,Coach D,Participated,0
2023,Ava Lee,Male,31,United States,USA,Gymnastics,Vault,2016,No Medal,169.0,72.0,Team B,Coach B,Participated,0
2024,Aarav Lee,Female,23,Germany,GER,Boxing,Heavyweight,2024,Bronze,171.0,96.0,Team B,Coach D,Participated,1
2025,Aarav Kim,Female,32,Australia,AUS,Hockey,Men,2012,Silver,166.0,50.0,Team B,Coach B,Participated,1
2026,Yuki Singh,Female,28,Canada,CAN,Shooting,25M Pistol,2020,Bronze,182.0,50.0,Team A,Coach D,Participated,1
2027,Yuki Singh,Female,26,United Kingdom,GBR,Hockey,Women,2020,Silver,174.0,71.0,Team C,Coach B,Participated,1
2028,Ava Kim,Female,22,India,IND,Athletics,100M,2024,No Medal,158.0,92.0,Team C,Coach E,Participated,0
2029,Olivia Khan,Female,21,Canada,CAN,Swimming,200M Butterfly,2024,Gold,199.0,91.0,Team D,Coach E,Participated,1
2030,Ishaan Khan,Female,23,Germany,GER,Tennis,Doubles,2020,No Medal,187.0,90.0,Team D,Coach C,Participated,0
2031,Kabir Smith,Male,30,India,IND,Hockey,Women,2016,No Medal,176.0,88.0,Team C,Coach A,Participated,0
2032,Neha Wilson,Male,31,Australia,AUS,Cycling,Track Sprint,2020,No Medal,173.0,77.0,Team D,Coach A,Participated,0
2033,Mia Brown,Female,36,France,FRA,Hockey,Women,2020,Bronze,193.0,85.0,Team A,Coach C,Participated,1
2034,Chen Smith,Male,18,Canada,CAN,Swimming,200M Butterfly,2012,Bronze,187.0,54.0,Team C,Coach E,Participated,1
2035,Vihaan Patel,Male,37,Australia,AUS,Gymnastics,Floor,2012,No Medal,159.0,98.0,Team D,Coach D,Participated,0
2036,Sara Patel,Female,30,China,CHN,Shooting,10M Air Rifle,2012,No Medal,195.0,48.0,Team B,Coach C,Participated,0
2037,Chen Kim,Female,18,Japan,JPN,Badminton,Singles,2016,Silver,197.0,75.0,Team D,Coach D,Participated,1
2038,Neha Kim,Male,35,Brazil,BRA,Gymnastics,Vault,2024,No Medal,178.0,48.0,Team A,Coach B,Participated,0
2039,Mia Singh,Female,25,China,CHN,Boxing,Lightweight,2024,No Medal,174.0,85.0,Team C,Coach A,Participated,0
2040,Sophia Brown,Female,37,United Kingdom,GBR,Hockey,Men,2024,No Medal,168.0,50.0,Team B,Coach A,Participated,0
2041,Olivia Lee,Male,23,Japan,JPN,Athletics,100M,2016,Gold,158.0,62.0,Team A,Coach E,Participated,1
2042,Lucas Wilson,Female,36,China,CHN,Hockey,Women,2012,No Medal,164.0,91.0,Team D,Coach C,Participated,0
2043,Yuki Sharma,Female,28,China,CHN,Cycling,Road Race,2012,No Medal,181.0,64.0,Team B,Coach C,Participated,0
2044,Aarav Patel,Female,31,Germany,GER,Athletics,Marathon,2016,No Medal,158.0,97.0,Team A,Coach B,Participated,0
2045,Yuki Singh,Male,20,Australia,AUS,Athletics,200M,2024,No Medal,176.0,60.0,Team D,Coach B,Participated,0
2046,Ava Khan,Female,25,Germany,GER,Gymnastics,Floor,2016,Bronze,197.0,73.0,Team D,Coach A,Participated,1
2047,Olivia Patel,Male,23,United Kingdom,GBR,Hockey,Women,2020,No Medal,164.0,82.0,Team D,Coach E,Participated,0
2048,Riya Smith,Male,31,United States,USA,Hockey,Men,2012,No Medal,176.0,57.0,Team B,Coach E,Participated,0
2049,Vihaan Garcia,Female,34,Germany,GER,Swimming,200M Butterfly,2016,No Medal,159.0,81.0,Team D,Coach A,Participated,0
2050,Emma Smith,Male,19,Germany,GER,Wrestling,Freestyle,2016,No Medal,199.0,96.0,Team C,Coach A,Participated,0
2051,Vihaan Smith,Female,23,Germany,GER,Gymnastics,Floor,2012,No Medal,191.0,56.0,Team B,Coach D,Participated,0
2052,Ava Smith,Female,34,United Kingdom,GBR,Cycling,Track Sprint,2016,No Medal,200.0,80.0,Team D,Coach B,Participated,0
2053,Kabir Sharma,Female,25,India,IND,Cycling,Track Sprint,2012,No Medal,197.0,57.0,Team A,Coach E,Participated,0
2054,Kabir Garcia,Female,28,China,CHN,Gymnastics,Floor,2020,Silver,177.0,85.0,Team A,Coach B,Participated,1
2055,David Smith,Male,29,India,IND,Cycling,Track Sprint,2020,No Medal,184.0,67.0,Team A,Coach B,Participated,0
2056,Chen Garcia,Male,36,United States,USA,Boxing,Lightweight,2016,No Medal,180.0,77.0,Team D,Coach E,Participated,0
2057,Arjun Wilson,Male,36,United Kingdom,GBR,Boxing,Heavyweight,2016,No Medal,153.0,75.0,Team B,Coach B,Participated,0
2058,Ava Smith,Female,29,Germany,GER,Badminton,Doubles,2012,No Medal,181.0,56.0,Team B,Coach C,Participated,0
2059,Kabir Singh,Male,32,China,CHN,Tennis,Doubles,2020,No Medal,194.0,95.0,Team C,Coach C,Participated,0
2060,Lucas Smith,Male,18,France,FRA,Hockey,Women,2016,Silver,169.0,64.0,Team A,Coach E,Participated,1
2061,Aarav Kim,Male,26,Australia,AUS,Athletics,Marathon,2020,No Medal,182.0,81.0,Team B,Coach D,Participated,0
2062,Riya Smith,Female,34,India,IND,Swimming,200M Butterfly,2016,No Medal,176.0,98.0,Team A,Coach A,Participated,0
2063,Emma Singh,Female,36,India,IND,Tennis,Singles,2024,Gold,150.0,78.0,Team B,Coach B,Participated,1
2064,Neha Garcia,Female,29,France,FRA,Boxing,Heavyweight,2024,Bronze,151.0,47.0,Team C,Coach E,Participated,1
2065,Ishaan Patel,Male,22,United States,USA,Tennis,Doubles,2012,No Medal,182.0,100.0,Team B,Coach A,Participated,0
2066,Arjun Singh,Male,36,Germany,GER,Shooting,10M Air Rifle,2020,No Medal,200.0,61.0,Team B,Coach D,Participated,0
2067,Liam Wilson,Female,22,France,FRA,Boxing,Lightweight,2024,No Medal,197.0,64.0,Team D,Coach A,Participated,0
2068,Chen Kim,Female,27,Australia,AUS,Cycling,Track Sprint,2020,Silver,171.0,69.0,Team C,Coach C,Participated,1
2069,Riya Wilson,Female,28,Canada,CAN,Badminton,Singles,2012,Bronze,161.0,46.0,Team D,Coach E,Participated,1
2070,Lucas Garcia,Male,20,France,FRA,Badminton,Doubles,2020,No Medal,198.0,91.0,Team C,Coach D,Participated,0
2071,Ava Brown,Male,21,Germany,GER,Tennis,Singles,2016,No Medal,162.0,87.0,Team A,Coach C,Participated,0
2072,Noah Patel,Male,30,United States,USA,Shooting,25M Pistol,2012,No Medal,181.0,59.0,Team A,Coach B,Participated,0
